Date,Open,High,Low,Close,Volume,Change,Price
2020-07-23,5054,5054,4977,5016,513467,-0.0037735849056603765,0
2020-07-24,5015,5015,4977,4997,265149,-0.0037878787878787845,0
2020-07-27,5006,5015,4918,4997,381131,0.0,0
2020-07-28,4996,5035,4918,4967,332577,-0.006003602161296806,1
2020-07-29,4938,5084,4938,5035,314289,0.013690356351922617,0
2020-07-30,5054,5064,5006,5035,167533,0.0,1
2020-07-31,5035,5074,5015,5045,142368,0.0019860973187686426,0
2020-08-03,5035,5064,5006,5006,241109,-0.007730426164519355,1
2020-08-04,5006,5064,5006,5035,317090,0.005793048341989682,0
2020-08-05,5045,5045,4957,4967,511563,-0.01350546176762657,0
2020-08-06,4977,5015,4957,4967,236472,0.0,0
2020-08-07,5006,5015,4947,4967,388754,0.0,0
2020-08-10,4957,4996,4938,4967,221790,0.0,1
2020-08-11,4967,4996,4957,4987,366479,0.004026575397624299,1
2020-08-12,4986,5152,4967,5104,601824,0.023460998596350535,0
2020-08-13,5103,5123,5054,5104,273728,0.0,0
2020-08-14,5103,5123,5045,5055,269297,-0.009600313479623868,0
2020-08-18,5074,5074,4977,4997,345428,-0.011473788328387746,1
2020-08-19,4996,5045,4967,5035,374385,0.0076045627376426506,0
2020-08-20,5025,5025,4938,4967,464942,-0.01350546176762657,0
2020-08-21,5006,5006,4928,4948,335106,-0.003825246627743084,0
2020-08-24,4947,4957,4918,4919,269136,-0.005860953920776124,1
2020-08-25,4928,5006,4918,4958,222765,0.007928440739987774,0
2020-08-26,4967,4967,4918,4948,261207,-0.002016942315449799,0
2020-08-27,4967,4996,4918,4919,205410,-0.005860953920776124,0
2020-08-28,4928,4957,4918,4919,228502,0.0,1
2020-08-31,4918,4957,4908,4948,232643,0.005895507216914009,0
2020-09-01,4947,4967,4918,4948,243613,0.0,0
2020-09-02,4947,4947,4908,4948,124204,0.0,0
2020-09-03,4947,4957,4918,4948,257069,0.0,0
2020-09-04,4928,4957,4899,4938,233306,-0.0020210185933710045,0
2020-09-07,4938,4957,4918,4938,233639,0.0,1
2020-09-08,4947,4977,4928,4958,317249,0.004050222762251865,0
2020-09-09,4938,4957,4918,4958,323638,0.0,1
2020-09-10,4957,4986,4938,4987,189843,0.0058491327148042505,1
2020-09-11,4986,5015,4957,5006,151061,0.0038099057549629833,1
2020-09-14,5006,5015,4986,5016,149171,0.0019976028765480436,0
2020-09-15,5025,5025,4986,5006,173529,-0.001993620414672992,1
2020-09-16,5006,5025,4996,5026,182327,0.003995205753096309,1
2020-09-17,5015,5123,5015,5074,336779,0.00955033824114615,0
2020-09-18,5064,5103,5015,5065,205189,-0.0017737485218762838,0
2020-09-21,5064,5064,5006,5016,226371,-0.00967423494570585,0
2020-09-22,4996,5025,4977,5016,188380,0.0,0
2020-09-23,5025,5025,4957,4997,133501,-0.0037878787878787845,0
2020-09-24,4986,5006,4947,4948,190887,-0.00980588353011802,1
2020-09-25,4947,4986,4947,4967,190870,0.0038399353274050085,1
2020-09-28,4957,4996,4947,4977,145815,0.0020132876988121495,1
2020-09-29,4977,5054,4977,5045,158516,0.013662849105886998,0
2020-10-05,5035,5045,4986,5035,189491,-0.001982160555004997,1
2020-10-06,5054,5054,5015,5055,98165,0.003972194637537285,0
2020-10-07,5035,5054,5006,5026,182726,-0.005736894164193873,1
2020-10-08,5025,5074,4986,5074,210384,0.00955033824114615,0
2020-10-12,5074,5084,5064,5074,190543,0.0,1
2020-10-13,5084,5123,5064,5094,233122,0.003941663381947125,1
2020-10-14,5132,5132,5084,5104,188039,0.0019630938358854433,0
2020-10-15,5113,5132,5064,5104,312991,0.0,1
2020-10-16,5103,5132,5093,5133,221472,0.005681818181818121,0
2020-10-19,5152,5152,5103,5133,267274,0.0,0
2020-10-20,5123,5132,5103,5123,172938,-0.0019481784531463209,1
2020-10-21,5123,5152,5113,5152,280024,0.005660745656841604,1
2020-10-22,5152,5278,5142,5240,631214,0.017080745341614856,0
2020-10-23,5298,5298,5201,5221,365213,-0.0036259541984733357,1
2020-10-26,5249,5308,5210,5298,444107,0.014748132541658743,1
2020-10-27,5278,5327,5239,5308,316363,0.0018875047187618677,0
2020-10-28,5240,5317,5230,5269,262954,-0.007347400150715888,0
2020-10-29,5230,5259,5201,5240,256029,-0.005503890681343715,1
2020-10-30,5240,5308,5210,5259,203140,0.0036259541984733357,0
2020-11-02,5259,5288,5201,5250,288467,-0.0017113519680547196,0
2020-11-03,5249,5278,5220,5230,180814,-0.003809523809523818,1
2020-11-04,5230,5269,5230,5269,119369,0.007456978967495198,1
2020-11-05,5269,5337,5269,5298,271291,0.005503890681343604,0
2020-11-06,5317,5317,5230,5259,184646,-0.007361268403170973,0
2020-11-09,5259,5278,5210,5250,214598,-0.0017113519680547196,1
2020-11-10,5249,5395,5230,5328,380134,0.014857142857142902,0
2020-11-11,5356,5356,5298,5328,154161,0.0,0
2020-11-12,5327,5337,5269,5328,119190,0.0,0
2020-11-13,5356,5356,5259,5269,416926,-0.011073573573573525,0
2020-11-16,5259,5269,5191,5211,545605,-0.01100778136268743,1
2020-11-17,5210,5249,5201,5250,268012,0.007484168105929667,1
2020-11-18,5259,5288,5220,5289,188821,0.00742857142857134,1
2020-11-19,5298,5366,5259,5357,500808,0.012856872754773985,0
2020-11-20,5356,5366,5317,5347,215983,-0.0018667164457718544,1
2020-11-23,5337,5376,5327,5367,393579,0.0037404151860855883,1
2020-11-24,5366,5434,5356,5386,443613,0.0035401527855412063,1
2020-11-25,5405,5425,5356,5425,292360,0.007240995172669962,0
2020-11-26,5415,5415,5337,5357,265816,-0.01253456221198157,0
2020-11-27,5356,5356,5249,5259,361309,-0.018293821168564484,0
2020-11-30,5259,5298,5191,5211,414314,-0.00912721049629206,1
2020-12-01,5210,5259,5210,5230,252648,0.0036461331798118835,0
2020-12-02,5230,5230,5181,5201,367640,-0.005544933078393877,0
2020-12-03,5220,5240,5132,5133,658336,-0.013074408767544732,0
2020-12-04,5162,5181,5064,5113,773604,-0.0038963569062926418,1
2020-12-07,5113,5123,5074,5123,395332,0.0019557989438685475,0
2020-12-08,5123,5132,5064,5113,162821,-0.0019519812609798404,0
