Date,Open,High,Low,Close,Volume,Change,Price
2021-06-21,323000,324500,319000,324500,37464,-0.003072196620583667,0
2021-06-22,325500,326000,322000,322000,23878,-0.007704160246533087,1
2021-06-23,322000,326000,322000,323500,34388,0.004658385093167627,1
2021-06-24,324500,328000,323500,324500,29891,0.0030911901081915882,1
2021-06-25,324500,331000,323500,326000,41647,0.0046224961479199855,0
2021-06-28,327000,327500,322500,324500,24617,-0.004601226993865004,1
2021-06-29,327000,337500,325000,334000,85855,0.02927580893682591,1
2021-06-30,336000,337000,330500,334500,52917,0.0014970059880239361,1
2021-07-01,335500,355500,331000,351500,183953,0.05082212257100149,1
2021-07-02,351500,355000,346000,354500,86328,0.008534850640113723,1
2021-07-05,355000,378500,349000,377500,351700,0.06488011283497874,0
2021-07-06,366000,367000,350000,350500,247888,-0.07152317880794701,0
2021-07-07,352000,357000,341500,345500,86434,-0.014265335235377985,0
2021-07-08,346000,350500,340000,343000,67411,-0.00723589001447178,0
2021-07-09,340000,344500,337500,339000,55259,-0.011661807580174877,1
2021-07-12,341000,345500,339000,343000,32548,0.01179941002949847,0
2021-07-13,342500,346000,341000,341500,31441,-0.004373177842565634,0
2021-07-14,342000,342500,336500,337000,33459,-0.013177159590043952,1
2021-07-15,337500,340500,337000,337500,23742,0.0014836795252226587,0
2021-07-16,336500,336500,333000,334500,24589,-0.008888888888888835,0
2021-07-19,332500,335000,329500,333000,26315,-0.004484304932735439,0
2021-07-20,328500,337000,328500,330000,33885,-0.009009009009009028,0
2021-07-21,331000,332000,328500,328500,23224,-0.004545454545454519,1
2021-07-22,330000,331500,327000,330000,26888,0.004566210045662045,1
2021-07-23,329500,336500,329500,331500,23624,0.00454545454545463,0
2021-07-26,335000,335000,329000,329000,17238,-0.007541478129713397,0
2021-07-27,329500,330000,326000,326500,27735,-0.0075987841945288626,0
2021-07-28,325500,326500,321000,323500,34470,-0.009188361408882129,1
2021-07-29,324500,330000,324000,328500,20411,0.015455950540958163,0
2021-07-30,329000,329500,320000,320000,47684,-0.025875190258751957,1
2021-08-02,324000,324000,317500,321500,28918,0.004687499999999956,0
2021-08-03,319000,321500,318000,320500,18149,-0.0031104199066873672,1
2021-08-04,320000,326500,320000,326500,25499,0.018720748829953227,0
2021-08-05,327500,334000,325000,326500,35254,0.0,1
2021-08-06,327500,332500,324500,331000,26442,0.013782542113323082,0
2021-08-09,320000,322000,316500,318500,116826,-0.03776435045317217,0
