Date,Open,High,Low,Close,Volume,Change,Price
2020-05-29,11500,12050,11500,11850,352137,0.03947368421052633,1
2020-06-01,11850,12000,11600,11900,187546,0.00421940928270037,0
2020-06-02,11850,11900,11700,11750,122415,-0.012605042016806678,0
2020-06-03,11850,11850,11300,11500,273127,-0.021276595744680882,0
2020-06-04,11500,11600,11250,11350,241641,-0.013043478260869601,1
2020-06-05,11650,12100,11600,11800,798998,0.0396475770925111,0
2020-06-08,11850,11900,11300,11300,357777,-0.0423728813559322,0
2020-06-09,11350,11450,10900,11050,359679,-0.02212389380530977,1
2020-06-10,11100,11300,10900,11300,259700,0.02262443438914019,0
2020-06-11,11300,11300,10900,11000,185927,-0.026548672566371723,0
2020-06-12,10500,11100,10400,11000,489501,0.0,0
2020-06-15,11000,11450,10650,10700,563661,-0.027272727272727226,1
2020-06-16,11200,11500,11100,11450,393315,0.07009345794392519,0
2020-06-17,11250,11500,11000,11250,185748,-0.017467248908296984,0
2020-06-18,11350,11350,11000,11250,115453,0.0,0
2020-06-19,11300,11350,10950,11250,319169,0.0,1
2020-06-22,11350,11650,11350,11500,470181,0.022222222222222143,0
2020-06-23,11500,11550,11050,11450,343258,-0.004347826086956497,1
2020-06-24,11500,12150,11400,11950,662604,0.04366812227074246,0
2020-06-25,11700,12050,11600,11800,333039,-0.012552301255230103,0
2020-06-26,11900,11900,11300,11400,389599,-0.03389830508474578,0
2020-06-29,11200,11250,10700,10800,445350,-0.052631578947368474,1
2020-06-30,11150,11550,11050,11100,648303,0.02777777777777768,0
2020-07-01,11300,11400,11000,11100,252824,0.0,1
2020-07-02,11150,11250,10850,11150,236641,0.0045045045045044585,1
2020-07-03,11150,11500,10950,11500,253821,0.03139013452914807,1
2020-07-06,11600,11650,11400,11550,214227,0.004347826086956497,0
2020-07-07,11550,11700,11300,11450,220819,-0.008658008658008698,1
2020-07-08,11350,11700,11350,11650,268745,0.017467248908296984,1
2020-07-09,11750,11800,11600,11800,226673,0.012875536480686733,1
2020-07-10,11800,12300,11650,12250,754020,0.03813559322033888,1
2020-07-13,12550,13100,12250,12950,1685059,0.05714285714285716,0
2020-07-14,12950,13150,12700,12950,657594,0.0,0
2020-07-15,13150,13350,12600,12700,596294,-0.019305019305019266,0
2020-07-16,12750,13100,12050,12300,785542,-0.03149606299212604,1
2020-07-17,12200,12450,12050,12350,272080,0.004065040650406582,0
2020-07-20,12350,12450,12000,12100,233664,-0.020242914979757054,0
2020-07-21,12150,12200,11850,12000,311636,-0.008264462809917328,0
2020-07-22,12050,12250,11900,11950,266802,-0.004166666666666652,1
2020-07-23,12000,12350,11850,12250,408207,0.025104602510460206,1
2020-07-24,12400,12850,12100,12500,1256995,0.020408163265306145,1
2020-07-27,12600,12750,12400,12650,379119,0.01200000000000001,0
2020-07-28,12700,12750,12350,12600,266053,-0.0039525691699604515,0
2020-07-29,12650,12700,12400,12600,161265,0.0,0
2020-07-30,12650,13000,12350,12450,557271,-0.011904761904761862,0
2020-07-31,12350,12600,12300,12450,218054,0.0,1
2020-08-03,12850,13100,12650,12900,830674,0.03614457831325302,0
2020-08-04,13100,13100,12700,12750,288420,-0.011627906976744207,0
2020-08-05,12750,12800,12500,12650,265937,-0.007843137254901933,1
2020-08-06,12900,13500,12700,12750,1755861,0.007905138339920903,0
2020-08-07,12800,12800,12300,12350,452085,-0.03137254901960784,1
2020-08-10,13100,14400,12600,12650,3018556,0.02429149797570851,1
2020-08-11,12700,13200,12500,13000,804915,0.027667984189723382,1
2020-08-12,13100,14450,12350,14450,3840116,0.11153846153846159,0
2020-08-13,14950,15000,13750,13950,1558909,-0.03460207612456745,0
2020-08-14,13950,14000,13000,13900,1084230,-0.0035842293906810374,0
2020-08-18,13650,14100,12900,13200,905684,-0.05035971223021585,1
2020-08-19,13450,13800,13250,13450,600725,0.018939393939394034,0
2020-08-20,13450,13550,12850,13100,726634,-0.026022304832713727,1
2020-08-21,13400,13800,13200,13400,560227,0.022900763358778553,1
2020-08-24,13550,13900,13450,13900,632188,0.03731343283582089,1
2020-08-25,14200,14550,13750,14450,1062701,0.03956834532374098,0
2020-08-26,14500,14550,13900,14150,887319,-0.02076124567474047,0
2020-08-27,13750,13750,13150,13400,889454,-0.05300353356890464,0
2020-08-28,13400,13550,13150,13200,369328,-0.014925373134328401,1
2020-08-31,13450,13800,13400,13650,526676,0.03409090909090917,1
2020-09-01,13600,13750,13400,13700,222537,0.00366300366300365,1
2020-09-02,13850,13950,13600,13750,335159,0.0036496350364962904,0
2020-09-03,13750,13750,13350,13400,468630,-0.025454545454545507,0
2020-09-04,12800,13150,12700,13150,523390,-0.018656716417910446,0
2020-09-07,13100,13100,12800,12900,336529,-0.019011406844106515,0
2020-09-08,12900,13000,12750,12800,201510,-0.007751937984496138,0
2020-09-09,12650,12900,12550,12750,152416,-0.00390625,0
2020-09-10,12850,12950,12650,12750,205695,0.0,0
2020-09-11,12650,12800,12600,12750,153406,0.0,0
2020-09-14,12800,12800,12600,12750,132780,0.0,1
2020-09-15,12900,13700,12900,13700,1084625,0.07450980392156858,0
2020-09-16,13700,13750,13050,13200,477326,-0.03649635036496346,0
2020-09-17,13150,13150,12750,12850,227184,-0.02651515151515149,0
2020-09-18,12850,13000,12800,12850,156819,0.0,0
2020-09-21,12850,13100,12350,12500,277593,-0.027237354085603127,0
2020-09-22,12500,12600,12000,12000,254548,-0.040000000000000036,1
2020-09-23,12100,12450,11850,12300,218299,0.02499999999999991,0
2020-09-24,12000,12200,11950,12050,191459,-0.020325203252032575,1
2020-09-25,12200,12200,11900,12150,146141,0.008298755186721962,1
2020-09-28,12300,12300,11950,12250,120434,0.008230452674897082,1
2020-09-29,12450,12450,12200,12350,96713,0.008163265306122547,1
2020-10-05,12350,12850,12300,12800,154204,0.036437246963562764,0
2020-10-06,12800,13150,12600,12650,226470,-0.01171875,0
2020-10-07,12500,12750,12500,12650,95236,0.0,0
2020-10-08,12700,12750,12500,12550,89586,-0.007905138339920903,0
2020-10-12,12650,12700,12500,12500,72926,-0.003984063745019917,0
2020-10-13,12650,12650,12300,12400,97316,-0.008000000000000007,0
2020-10-14,12350,12550,12150,12200,160100,-0.016129032258064502,0
2020-10-15,12200,12200,11750,11850,185286,-0.02868852459016391,0
2020-10-16,11850,11950,11400,11500,180507,-0.029535864978902926,0
2020-10-19,11650,11700,11300,11350,144669,-0.013043478260869601,1
2020-10-20,11200,11750,11150,11700,144102,0.03083700440528636,1
2020-10-21,11650,12000,11600,11900,60001,0.017094017094017033,0
2020-10-22,11800,11950,11500,11650,98509,-0.021008403361344574,0
2020-10-23,11650,11700,11200,11250,151932,-0.03433476394849788,0
2020-10-26,11300,11400,10600,10650,263284,-0.053333333333333344,1
2020-10-27,10500,11300,10450,11100,221224,0.04225352112676051,1
2020-10-28,11100,11350,11050,11300,75695,0.018018018018018056,0
2020-10-29,11050,11250,10800,11050,139991,-0.02212389380530977,0
2020-10-30,11050,11200,10800,10850,126223,-0.018099547511312264,1
2020-11-02,10850,11300,10800,11250,76946,0.03686635944700467,1
